#{"t_start": 1685743743.5410013, "env_id": null}
11315,48,162.97318
11315,48,163.047041
11315,48,163.124833
11315,48,163.200633
11315,48,163.271504
11315,48,163.349856
16765,74,163.459563
65156,226,163.772356
11164,47,163.845162
11315,48,163.918458
11315,48,163.989759
11315,48,164.067551
11315,48,164.141354
11315,48,164.224133
21812,77,164.336863
11144,47,164.406188
11315,48,164.477203
33177,124,164.652038
25548,85,164.7773
11149,47,164.845041
-45385,608,165.641111
11315,48,165.718896
8665,48,165.793699
75033,365,166.283503
11149,47,166.355341
25752,95,166.494851
57649,201,166.769743
11315,48,166.848531
11315,48,166.925894
11315,48,167.004281
11315,48,167.078026
61343,187,167.345982
11144,47,167.419823
68691,275,167.790364
11329,48,167.863329
11315,48,167.942091
11315,48,168.013928
24912,86,168.141306
11154,47,168.219039
11315,48,168.290876
11315,48,168.363483
11315,48,168.43913
11315,48,168.511534
11315,48,168.585339
11315,48,168.661799
26115,84,168.782502
11149,47,168.852342
11315,48,168.922662
11315,48,168.996437
11315,48,169.069271
38242,124,169.245377
41669,151,169.455892
-23745,756,170.458112
11315,48,170.538404
25757,86,170.675546
11149,47,170.758326
11315,48,170.838718
11315,48,170.915513
51945,138,171.115977
41486,108,171.273529
11149,47,171.347359
11315,48,171.421162
11315,48,171.500921
11315,48,171.576717
43249,117,171.751289
11149,47,171.829553
11315,48,171.906348
20265,88,172.078456
11315,48,172.241021
11315,48,172.362696
11315,48,172.465422
11315,48,172.585103
27215,128,172.801524
11315,48,172.873331
86082,182,173.115685
11164,47,173.185498
11315,48,173.254314
11315,48,173.322132
11315,48,173.387958
11315,48,173.450788
11315,48,173.510629
11315,48,173.57047
11315,48,173.634298
11315,48,173.695136
19285,73,173.780907
11149,47,173.840748
11315,48,173.901614
11315,48,173.961048
11315,48,174.018796
11315,48,174.077637
11315,48,174.136481
21982,73,174.224246
11149,47,174.281094
27215,128,174.434684
11315,48,174.493528
11315,48,174.553366
11315,48,174.610217
11315,48,174.666072
11315,48,174.7279
11315,48,174.789735
11315,48,174.853565
11315,48,174.916399
19285,73,175.010146
11149,47,175.073976
39971,147,175.263469
11144,47,175.327271
11315,48,175.390128
11315,48,175.454957
11315,48,175.516793
11315,48,175.581616
20759,274,175.928691
24835,84,176.044382
11154,47,176.108212
-182014,1333,177.814652
66261,170,178.042044
11144,47,178.106843
11315,48,178.176656
78497,215,178.460926
11149,47,178.53074
11315,48,178.598528
20265,88,178.7212
45835,153,178.925682
8599,47,178.993501
11315,48,179.065311
11315,48,179.132132
11315,48,179.19995
11315,48,179.267768
37969,106,179.413352
-23937876,6546,188.142053
11149,47,188.216827
25939,84,188.338528
11149,47,188.407345
11315,48,188.478155
11315,48,188.546972
11315,48,188.618779
11315,48,188.691585
33177,124,188.88105
11149,47,188.9489
11315,48,189.019708
11315,48,189.089522
31539,108,189.246108
11144,47,189.317914
34317,106,189.468508
11149,47,189.538322
11315,48,189.607138
24994,86,189.731805
11154,47,189.799629
42335,167,190.037988
11315,48,190.107773
11315,48,190.179611
-288496,1099,191.624747
39764,124,191.803269
11315,48,191.87807
11315,48,191.948883
11315,48,192.019691
11315,48,192.089504
11315,48,192.16231
11315,48,192.231127
11315,48,192.297948
11315,48,192.367761
11315,48,192.436577
11315,48,192.508385
21835,73,192.610113
11149,47,192.681921
11315,48,192.752732
11315,48,192.822545
11315,48,192.892361
11315,48,192.960178
11315,48,193.029992
11315,48,193.099805
11315,48,193.166624
11315,48,193.239431
11315,48,193.319219
11315,48,193.38604
21461,75,193.493759
11149,47,193.562572
11315,48,193.631385
68838,365,194.128057
11154,47,194.193881
48166,165,194.424268
11154,47,194.49009
11315,48,194.567882
-766696,1499,196.552578
61133,159,196.781968
11164,47,196.853774
25955,85,196.976445
11149,47,197.047259
19865,408,197.59479
11315,48,197.667599
43046,120,197.833155
11144,47,197.902972
58882,230,198.219125
11149,47,198.28794
51371,157,198.512341
11164,47,198.578173
11315,48,198.649974
11315,48,198.720784
11315,48,198.786608
-24196,753,199.804884
35899,247,200.149965
11315,48,200.224767
11315,48,200.30156
11315,48,200.379349
11315,48,200.464097
43300,148,200.674534
34944,207,200.960798
35035,98,201.106444
11144,47,201.178252
11315,48,201.249023
11315,48,201.318836
11315,48,201.386655
11315,48,201.457467
11315,48,201.525285
11315,48,201.594101
94120,700,202.520626
11144,47,202.593431
-35693885,7954,213.297825
11164,47,213.366643
21294,113,213.525217
-160801,807,214.623284
11315,48,214.693096
11315,48,214.762911
11315,48,214.83472
11315,48,214.910516
11315,48,214.980329
11315,48,215.055129
11315,48,215.125942
11315,48,215.200741
30204,107,215.349343
11144,47,215.422146
24961,75,215.531855
24794,84,215.653527
11154,47,215.723344
36065,248,216.061441
11315,48,216.134245
11315,48,216.207053
30529,96,216.34269
11149,47,216.408513
11315,48,216.478326
57472,205,216.761569
11315,48,216.837366
55325,247,217.168482
11315,48,217.242285
11315,48,217.321074
11315,48,217.388896
11315,48,217.460701
16539,95,217.595348
38714,124,217.766883
72095,286,218.15684
11315,48,218.230641
11315,48,218.301458
11315,48,218.370243
92693,275,218.739284
11149,47,218.813094
11315,48,218.881906
39840,125,219.054441
11315,48,219.125252
11315,48,219.196071
11315,48,219.265877
11315,48,219.338682
11315,48,219.408496
11315,48,219.477311
11315,48,219.547096
11315,48,219.619931
11315,48,219.685758
20265,88,219.812416
11315,48,219.882229
11315,48,219.954035
11315,48,220.021856
11315,48,220.092667
11315,48,220.162483
11315,48,220.233293
11315,48,220.304102
11315,48,220.372918
11315,48,220.441735
-45385,608,221.253566
11315,48,221.324376
11315,48,221.395186
11315,48,221.462011
11315,48,221.533817
11315,48,221.601635
18627,74,221.709345
11149,47,221.777166
11315,48,221.846979
36695,114,222.005556
24814,73,222.107283
11144,47,222.178095
57863,150,222.382555
11149,47,222.44937
43858,119,222.615927
11144,47,222.687735
11315,48,222.758543
11315,48,222.828357
11315,48,222.897179
11315,48,222.969984
11315,48,223.041786
11315,48,223.111601
11315,48,223.181413
27360,77,223.29212
11144,47,223.363928
25779,85,223.481612
46661,227,223.789787
39107,124,223.964323
11149,47,224.038124
11315,48,224.107937
11315,48,224.175756
11315,48,224.246567
11315,48,224.318375
11315,48,224.388189
11315,48,224.461994
11315,48,224.529811
26887,77,224.639517
11149,47,224.709337
11315,48,224.777148
11315,48,224.849962
11315,48,224.925752
134979,312,225.343635
11149,47,225.414446
21815,74,225.519166
9644,47,225.589979
67295,244,225.922087
11149,47,225.989909
11315,48,226.057724
11315,48,226.135519
11315,48,226.20633
11315,48,226.276143
11315,48,226.346954
11315,48,226.414773
11315,48,226.486581
11315,48,226.555399
31965,328,227.000208
11315,48,227.075011
11315,48,227.145819
11315,48,227.211647
32679,99,227.35127
11144,47,227.426071
11315,48,227.492892
11315,48,227.561708
11315,48,227.632521
13865,74,227.740231
11144,47,227.805055
11315,48,227.873873
11315,48,227.94269
11315,48,228.011506
11315,48,228.085309
21763,77,228.194019
11144,47,228.261837
27215,128,228.445352
11315,48,228.516157
11315,48,228.586968
11315,48,228.656782
11315,48,228.72859
11315,48,228.798403
11315,48,228.869214
11315,48,228.940024
11315,48,229.004853
11315,48,229.074665
11315,48,229.143481
11315,48,229.213295
11315,48,229.285107
11315,48,229.354915
11315,48,229.420745
11315,48,229.492548
64545,127,229.671071
11144,47,229.741882
11315,48,229.812693
11315,48,229.8845
11315,48,229.955311
-35317335,7768,240.34851
11315,48,240.425332
11315,48,240.496146
11315,48,240.568948
11315,48,240.640757
11315,48,240.712564
84629,198,240.99481
78161,363,241.505447
114887,371,242.002121
11149,47,242.070942
9815,48,242.141746
11315,48,242.210562
11315,48,242.280376
11315,48,242.349191
24871,86,242.468871
11154,47,242.54068
11315,48,242.610493
11315,48,242.680307
11315,48,242.755107
8465,48,242.826914
11315,48,242.895733
11315,48,242.965544
11315,48,243.03436
11315,48,243.104174
11315,48,243.173987
11315,48,243.2438
11315,48,243.313616
11315,48,243.383427
11315,48,243.454239
11315,48,243.523054
11315,48,243.590873
11315,48,243.662683
11315,48,243.732494
11315,48,243.801311
11315,48,243.871127
11315,48,243.941935
11315,48,244.011749
11315,48,244.081559
11315,48,244.152373
11315,48,244.224188
11315,48,244.292997
11315,48,244.359818
-29169219,7146,253.907304
11164,47,253.98011
11315,48,254.05092
19334,73,254.156639
24753,84,254.280308
11154,47,254.351119
11315,48,254.419907
5326,682,255.318533
11315,48,255.389316
11315,48,255.461152
11315,48,255.526976
11315,48,255.595792
11315,48,255.663612
11315,48,255.738409
18627,74,255.847123
8299,47,255.914939
11315,48,255.987746
53197,193,256.248054
11144,47,256.31886
11315,48,256.38765
11315,48,256.457489
11315,48,256.528297
11315,48,256.597117
11315,48,256.666931
11315,48,256.739735
11315,48,256.810548
11315,48,256.882354
11315,48,256.953165
11315,48,257.023984
11315,48,257.095784
11315,48,257.165599
38527,117,257.326166
11149,47,257.397974
11315,48,257.464798
11315,48,257.537603
11315,48,257.603428
11315,48,257.674238
11315,48,257.746046
11315,48,257.817828
11315,48,257.889665
11315,48,257.960445
18844,73,258.064196
42613,110,258.215791
11144,47,258.284607
11315,48,258.351429
11315,48,258.422239
11315,48,258.491057
24994,86,258.61672
11154,47,258.682545
27805,114,258.844112
11164,47,258.911931
11315,48,258.980749
11315,48,259.05056
21428,79,259.164258
24753,84,259.282941
11154,47,259.352753
25939,84,259.47244
11149,47,259.541249
11315,48,259.614056
11315,48,259.680876
11315,48,259.751684
11315,48,259.824492
11315,48,259.895303
11315,48,259.965116
11315,48,260.036927
11315,48,260.107735
11315,48,260.177549
11315,48,260.247362
11315,48,260.317176
11315,48,260.39397
11315,48,260.465779
11315,48,260.536591
11315,48,260.606402
11315,48,260.679208
11315,48,260.751018
11315,48,260.821827
11315,48,260.891647
11315,48,260.965444
11315,48,261.036251
11315,48,261.109033
11315,48,261.180867
20265,88,261.305535
11315,48,261.375348
24837,85,261.496027
11154,47,261.565841
11315,48,261.635652
11315,48,261.705469
11315,48,261.775282
11315,48,261.845095
11315,48,261.914906
11315,48,261.980732
11315,48,262.049543
84045,298,262.449477
11144,47,262.519291
11315,48,262.588107
11315,48,262.65792
11315,48,262.724742
11315,48,262.796552
11315,48,262.866365
11315,48,262.936177
11315,48,263.008983
11315,48,263.08079
-433057,1249,264.732376
11144,47,264.806179
11315,48,264.877987
11315,48,264.954782
11315,48,265.026591
11315,48,265.097401
11315,48,265.169209
11315,48,265.24002
11315,48,265.307812
11315,48,265.379647
41695,114,265.542216
11164,47,265.610038
11315,48,265.678847
11315,48,265.747663
11315,48,265.81548
69102,307,266.232368
11149,47,266.305174
11315,48,266.37399
11315,48,266.443776
35015,288,266.830769
26479,74,266.935489
11149,47,267.0063
11315,48,267.077111
11315,48,267.147922
19865,408,267.717402
11315,48,267.790205
11315,48,267.861016
11315,48,267.93083
11315,48,268.000643
34670,105,268.146225
11149,47,268.21607
11315,48,268.28987
11315,48,268.355696
11315,48,268.429497
11315,48,268.496321
11315,48,268.568124
11315,48,268.63794
6015,48,268.709748
11315,48,268.775572
11315,48,268.850373
11315,48,268.917194
11315,48,268.988007
11315,48,269.059816
11315,48,269.129628
11315,48,269.201434
11315,48,269.272245
11315,48,269.34206
11315,48,269.411871
71920,316,269.835743
11149,47,269.906551
11315,48,269.976363
11315,48,270.042187
16715,74,270.149899
11144,47,270.218716
11315,48,270.28853
11315,48,270.358343
42688,118,270.524898
11149,47,270.58873
25851,84,270.711401
39023,124,270.882941
11149,47,270.955754
11315,48,271.025557
11315,48,271.094377
11315,48,271.166186
11315,48,271.234002
36330,116,271.406541
11164,47,271.482339
11315,48,271.559105
11315,48,271.629917
11315,48,271.697763
11315,48,271.771569
11315,48,271.844371
11315,48,271.917177
11315,48,271.98799
11315,48,272.062787
11315,48,272.133602
11315,48,272.203412
11315,48,272.272228
11315,48,272.34603
33076,120,272.514581
11329,48,272.587386
42472,114,272.747957
11144,47,272.816776
70973,285,273.195757
11149,47,273.261557
24912,86,273.386251
11154,47,273.453073
11315,48,273.523884
11315,48,273.594694
11315,48,273.665505
11315,48,273.732326
11315,48,273.805131
11315,48,273.875942
25084,85,273.998619
11154,47,274.065436
11315,48,274.137244
11315,48,274.204067
11315,48,274.274876
11315,48,274.344687
11315,48,274.4155
25076,86,274.540167
42455,119,274.70872
11144,47,274.771549
11315,48,274.843363
11315,48,274.913171
11315,48,274.981987
11315,48,275.050803
11315,48,275.122611
25126,85,275.248276
11154,47,275.3141
11315,48,275.386905
11315,48,275.454724
30041,105,275.605321
20099,87,275.730985
11315,48,275.799803
11315,48,275.87161
11315,48,275.940423
66953,196,276.204719
11329,48,276.277524
11315,48,276.349304
11315,48,276.417152
47534,142,276.614627
11144,47,276.684437
11315,48,276.755248
11315,48,276.825063
26295,73,276.928784
11149,47,276.997602
11315,48,277.069409
11315,48,277.136235
11315,48,277.20801
11315,48,277.274859
11315,48,277.349667
11315,48,277.417479
11315,48,277.489287
11315,48,277.5591
11315,48,277.628914
11315,48,277.69773
11315,48,277.767543
11315,48,277.834366
11315,48,277.905175
11315,48,277.975986
11315,48,278.045799
11315,48,278.115615
11315,48,278.185428
11315,48,278.254242
11315,48,278.321066
11315,48,278.393869
11315,48,278.462687
11315,48,278.532499
11157,113,278.69008
11149,47,278.760889
11315,48,278.830703
11315,48,278.901512
38023,165,279.125922
11149,47,279.198691
11315,48,279.26651
11315,48,279.337348
11315,48,279.404169
-45555398,8914,291.291401
11144,47,291.370195
11315,48,291.442
11315,48,291.514804
19334,73,291.619527
11149,47,291.695323
11315,48,291.766135
11315,48,291.836945
11315,48,291.909751
11315,48,291.977569
11315,48,292.049375
11315,48,292.118194
11315,48,292.188007
11315,48,292.259817
11315,48,292.3296
-142494,873,293.478558
11149,47,293.551363
11315,48,293.623172
24994,86,293.742852
70389,315,294.170708
64348,244,294.508806
31706,115,294.67536
36531,106,294.822966
11149,47,294.896768
11315,48,294.966585
11315,48,295.037393
25197,78,295.148098
11149,47,295.213923
11315,48,295.284732
-76226,869,296.478545
11149,47,296.544368
11315,48,296.615176
11315,48,296.681001
38719,125,296.862515
11315,48,296.930341
11315,48,297.002144
11315,48,297.072955
11315,48,297.141769
11315,48,297.213577
21615,74,297.319267
11144,47,297.38911
11315,48,297.459918
11315,48,297.525745
11315,48,297.597553
11315,48,297.667365
18715,88,297.793029
11315,48,297.862842
20265,88,297.986511
37401,125,298.161045
24799,84,298.284715
11154,47,298.35353
57940,203,298.629792
11315,48,298.70559
11315,48,298.773409
11315,48,298.845217
10015,48,298.912039
-46780604,9152,311.14834
26560,74,311.260041
26948,73,311.371742
11149,47,311.441556
11315,48,311.514361
11315,48,311.586142
11315,48,311.65798
11315,48,311.727793
11315,48,311.797604
84648,257,312.145674
24175,76,312.255381
34616,120,312.420938
11149,47,312.489756
67590,285,312.871735
21394,73,312.982442
11149,47,313.049267
-31824315,7472,323.052529
11315,48,323.127334
11315,48,323.200133
11315,48,323.270944
11315,48,323.340731
11315,48,323.415558
11315,48,323.487366
58989,150,323.70279
11149,47,323.774598
11315,48,323.847408
11315,48,323.91622
26027,84,324.039889
11149,47,324.101725
11315,48,324.172535
11315,48,324.242349
58422,205,324.521602
16599,73,324.628318
39609,125,324.806842
73870,195,325.076122
9714,47,325.151917
59208,141,325.337422
11144,47,325.407235
11315,48,325.478046
11315,48,325.54786
11315,48,325.61768
19265,74,325.724387
11144,47,325.793204
11315,48,325.865012
11315,48,325.935823
11315,48,326.007603
11315,48,326.074452
-183973080,17593,349.63649
73553,324,350.09028
11149,47,350.160089
11315,48,350.230899
238276,690,351.180362
11149,47,351.250176
20265,88,351.375811
11315,48,351.444656
11315,48,351.514467
50255,165,351.73887
11149,47,351.812674
11315,48,351.881488
11315,48,351.951274
11315,48,352.022112
11315,48,352.089931
11315,48,352.160742
11315,48,352.23056
11315,48,352.298374
11315,48,352.366194
11315,48,352.438998
11315,48,352.506817
11315,48,352.573644
-249140,962,353.841251
11149,47,353.909072
11315,48,353.979881
-308878,999,355.303344
11149,47,355.382105
11315,48,355.454939
11315,48,355.526747
11315,48,355.597558
11315,48,355.669366
11315,48,355.740181
35015,288,356.123156
67982,269,356.489177
11144,47,356.558963
11315,48,356.630797
11315,48,356.695627
11315,48,356.764439
79260,169,356.991832
11164,47,357.065634
50471,164,357.29203
49886,196,357.560313
11164,47,357.634113
11315,48,357.701934
11315,48,357.770757
11315,48,357.836575
11315,48,357.911375
11315,48,357.978196
47833,526,358.674338
86786,238,358.997473
11315,48,359.06928
11315,48,359.139094
11315,48,359.210904
11315,48,359.283707
11315,48,359.357507
11315,48,359.427323
11315,48,359.498137
11315,48,359.568945
11315,48,359.640754
11315,48,359.71157
11315,48,359.780377
11315,48,359.849199
11315,48,359.920977
11315,48,359.98982
11315,48,360.059631
9815,48,360.131439
11315,48,360.19926
13865,74,360.302983
11144,47,360.371799
65149,177,360.608168
31999,167,360.838555
25911,85,360.957235
11149,47,361.029043
11315,48,361.094867
79802,616,361.91169
34689,112,362.071258
59777,558,362.807291
11329,48,362.882092
11315,48,362.954899
11315,48,363.02471
11315,48,363.09253
11315,48,363.162342
91540,295,363.569255
24311,72,363.674973
11149,47,363.743789
11315,48,363.812607
-389275124,25618,398.156826
-1113546,1661,400.377893
10649,447,400.990255
11315,48,401.06705
72398,190,401.338327
20099,87,401.466981
11315,48,401.538789
11315,48,401.609601
77017,236,401.932737
-220901,887,403.113581
11315,48,403.187383
11315,48,403.257197
11315,48,403.323023
11315,48,403.397821
11315,48,403.463642
113902,288,403.870558
59808,201,404.151807
11315,48,404.225614
-4063135,2808,407.986565
11315,48,408.062357
11315,48,408.141145
42499,121,408.309697
11144,47,408.380506
11315,48,408.451317
11315,48,408.523124
-92119,806,409.584
11315,48,409.65721
40607,190,409.916516
31799,327,410.359334
27733,573,411.128284
11144,47,411.196104
49314,162,411.419501
11149,47,411.490313
11315,48,411.562123
8565,48,411.632931
11315,48,411.70075
25867,85,411.82342
11149,47,411.896228
-454615,1314,413.623614
29531,112,413.779201
11149,47,413.853995
11315,48,413.921814
11315,48,413.991628
11315,48,414.064433
11315,48,414.137239
53961,158,414.349671
32439,124,414.527197
-253785,928,415.758905
11315,48,415.831683
61305,158,416.060101
60152,158,416.277519
11315,48,416.355309
84116,213,416.650862
9744,47,416.719683
19236,73,416.824374
9699,47,416.892219
-585239418,30984,458.459138
20099,87,458.597772
26479,74,458.708474
11149,47,458.778285
148106,584,459.588124
11144,47,459.662923
20265,88,459.785595
-194320,871,460.939518
20099,87,461.07116
-364435,1205,462.655925
-718074,1637,464.833109
11149,47,464.90591
11315,48,464.979716
25563,85,465.10538
18413,73,465.2101
11149,47,465.278915
31965,328,465.715749
25735,85,465.838421
178307,532,466.540545
11164,47,466.61335
11315,48,466.684161
11315,48,466.754975
32165,168,466.983361
25867,85,467.106034
11149,47,467.176847
27215,128,467.354375
11315,48,467.422188
11315,48,467.489011
11315,48,467.558824
11315,48,467.625644
-578755,1378,469.449771
20094,87,469.57843
11315,48,469.65223
11315,48,469.72304
11315,48,469.793853
-694732,1663,472.012921
11149,47,472.086721
26915,368,472.584396
39588,148,472.789849
11144,47,472.86365
-105757,882,474.038509
11149,47,474.113308
27215,128,474.295821
-253785,928,475.537502
11315,48,475.61031
26915,368,476.103988
35015,288,476.494943
11315,48,476.566751
24960,85,476.691418
13754,73,476.796138
8301,478,477.437427
11149,47,477.509233
11315,48,477.579052
11315,48,477.647865
11315,48,477.715681
21461,75,477.819404
-406151,1087,479.259553
11315,48,479.333358
11315,48,479.406166
-137388,922,480.626904
11154,47,480.694721
-58056985,9888,493.99418
11315,48,494.070976
-28335,568,494.838923
13965,74,494.953616
21811,72,495.061332
11149,47,495.135131
55143,564,495.891111
11149,47,495.960924
25911,85,496.085591
25745,84,496.206266
11149,47,496.273095
11315,48,496.34886
11315,48,496.420696
11315,48,496.488517
11315,48,496.562324
11315,48,496.629136
11315,48,496.699949
11315,48,496.77076
-64435,648,497.632458
11315,48,497.706258
11315,48,497.776074
75947,199,498.058319
27104,78,498.168027
11149,47,498.235847
11315,48,498.301672
32165,168,498.531059
11315,48,498.599863
11315,48,498.669703
24953,86,498.791378
11154,47,498.860194
11315,48,498.92901
11315,48,499.00381
11315,48,499.075619
11315,48,499.141443
20265,88,499.267107
11315,48,499.33692
-1387785,1892,501.844219
-288835,968,503.146741
11315,48,503.219545
11315,48,503.288361
11315,48,503.360169
11315,48,503.429982
11315,48,503.500793
27215,128,503.682308
11315,48,503.757108
11315,48,503.82792
11315,48,503.89873
11315,48,503.970538
11315,48,504.040358
26295,73,504.143077
34849,287,504.53104
39755,125,504.704576
11315,48,504.777382
-325885,1008,506.106831
11315,48,506.178643
-1486885,1808,508.574235
32165,168,508.808611
-11383036,4637,515.070874
11144,47,515.142683
43455,154,515.355115
24802,85,515.482774
65119,241,515.8099
25076,86,515.933569
36997,124,516.109102
32004,167,516.340484
11315,48,516.413287
73865,284,516.791277
11149,47,516.868072
27095,404,517.409627
34849,287,517.803572
40010,125,517.976111
26229,114,518.137679
11149,47,518.207492
11315,48,518.276308
78496,521,518.966465
11149,47,519.041267
11315,48,519.115068
11315,48,519.185878
11315,48,519.257686
11315,48,519.328497
25210,85,519.446182
84348,175,519.68654
11149,47,519.761345
25911,85,519.880023
11149,47,519.950833
26915,368,520.44252
25807,84,520.560206
21548,76,520.672875
11144,47,520.744715
11315,48,520.821508
11315,48,520.894313
-1369968,1837,523.337786
24485,77,523.454472
11149,47,523.523287
11315,48,523.593101
11315,48,523.665907
27822,79,523.7806
11144,47,523.849416
11315,48,523.916237
11315,48,523.988045
26071,84,524.107725
11149,47,524.179534
11315,48,524.248349
11315,48,524.320163
34685,120,524.484719
-105905,882,525.679525
11154,47,525.750336
11315,48,525.816162
-2414171,2365,529.660046
11149,47,529.717893
11315,48,529.778731
11315,48,529.844554
11315,48,529.909886
26027,84,530.014635
11149,47,530.074098
32165,168,530.292488
-33681769,7718,540.70257
11149,47,540.759412
11315,48,540.817258
55879,205,541.065593
24840,84,541.167322
11154,47,541.222175
11315,48,541.281436
32165,168,541.484893
35015,288,541.823986
11315,48,541.883827
11315,48,541.942669
11315,48,542.00251
11315,48,542.061354
25252,85,542.165075
9654,47,542.220929
89081,353,542.637847
11149,47,542.692692
11315,48,542.752535
11315,48,542.811351
38219,119,542.953997
-326051,1007,544.155862
11315,48,544.213707
27114,74,544.301473
11149,47,544.361314
11315,48,544.420719
11315,48,544.480556
